映射方式,专业ID,厂家ID,设备类型ID,告警对象类型ID,告警标题,厂家告警ID,告警解析辅助字段,厂家告警级别,适用的厂家版本号,告警类型,层速率,设备单板,网管告警级别,网管告警ID,告警解释,告警逻辑分类,告警逻辑子类,该事件对设备的影响,该事件对业务的影响,告警标准名,业务类型,业务信息,是否与对端网元相关,是否上报集团,告警唯一标识,发生时间,清除时间,省,地市ID,区县,网元名称,网元ID,告警定位对象名称,告警定位对象ID,定位信息,告警清除状态,网管告警流水号,设备类型名称,厂家,timestamp,告警发生与清除的时间差,告警标题出现次数
标准,1,6,929,929,基站退出服务,198094833,,1,V3.30.501P03/V3.30.502/V3.30.600,设备原始告警,,"CCE1;Remark:单板序列号= 704374300358, TDL eNBId=993631;"",""rNeUID"":"""",""rNeName"":"""",""rNeType"":""""}",2,0103-008-006-10-000237,无线侧设备,话务处理,设备退服,无影响,业务全阻,基站退服,,,否,是,1567178387273_10.154.19.15,2019-09-14 00:34:48,2019-09-14 00:41:31,湖南省,2009,吉首市,吉首农村双塘镇明丰村ZL-B8300993631PT,,吉首农村双塘镇明丰村ZL-B8300993631PT,,"sbn=7430,NodeMe=993631,Equipment=1,rack=1,shelf=1,board=1",已清除,2091276752,eNodeB,中兴,1568421288,403,65
标准,8,713,32404,32404,电池组总电压过低告警,7002,通信基站,紧急,,设备原始告警,,,2,0500-000-007-10-000029,蓄电池电压低,电池告警,,无影响,无影响,电池组总电压过低告警,,,否,否,131470903,2019-09-14 00:35:01,2019-09-14 10:25:51,湖南省,2007,涟源市,涟源市田心无线机房,,涟源市田心无线机房,,丰日500AH电池组,已清除,2091345588,,,1568421301,35450,8
标准,1,15,200,200,ASSOCIATION ROUTING FAILURE,3156,,Minor,RG30/SRAN16.10,设备原始告警,,,2,0101-002-002-10-000411,"关联路由失败,M3UA下发信令消息到STCP路由信息错误",输入输出外部设备,内部通信故障,无影响,业务质量下降,ASSOCIATION ROUTING FAILURE,,,否,否,1004594_10.154.26.177,2019-09-14 00:36:14,2019-09-14 01:37:11,湖南省,2011,鹤城区,HUH-NBSC-04,,HUH-NBSC-04,,01 03 0d 00000000 0149 D901,已清除,2091281665,BSC,诺基亚,1568421374,3657,10
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9272E1091E684EE4E05352801DAC9F15,2019-09-14 00:38:22,2019-09-14 01:28:58,湖南省,2012,新田县,新田县公路局,,新田县公路局无线机房,,,已清除,2091289789,监控设备,鑫天兴,1568421502,3036,81
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9272E87E2DD387C1E05353801DAC2B7C,2019-09-14 00:40:53,2019-09-14 03:07:19,湖南省,2009,永顺县,吉首市经开区污水处理厂新建,,永顺县朗溪乡楠木村无线机房,,,已清除,2091298607,监控设备,鑫天兴,1568421653,8786,81
标准,2,6,104,104,控制面重传率超过阀值,3841,,2,V3.07,设备原始告警,,,2,0211-008-103-10-000040,机架中有单板接触不良，导致RUDP重传增加；门限不可配置，重传率大于 10% 时告警。,信令与IP,链路故障,设备局部故障,业务受影响,控制面重传率超过阀值,,,否,否,1568094302382_10.154.24.9,2019-09-14 00:41:19,2019-09-14 01:07:03,湖南省,2009,,JISGS1,,JISGS1,,"rack=1,shelf=2,board=15,cpu=1",已清除,2091321584,MSC SERVER,中兴,1568421679,1544,1
标准,1,5,929,929,基站时钟失步告警,29251,,MAJOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000268,当时钟失步检测特性检测本站发生时钟失步故障或疑似发生时钟失步故障时，产生此告警。当人工恢复时钟失步基站后，手动清除网管失步或失步嫌疑列表中的基站，告警自动清除。,中继与传输,同步时钟故障,可能设备局部故障,可能业务受影响,基站时钟失步告警,,,否,是,36458759_10.154.17.199,2019-09-14 00:41:56,2019-09-14 11:05:38,湖南省,2002,株洲县,株洲县白关金钩湾拉远HL-D3900254850PT,,株洲县白关金钩湾拉远HL-D3900254850PT,,"NeType: BTS3900 LTE| NeLocation: 株洲| vendor: | neName: 株洲县白关金钩湾拉远HL-D3900254850PT| alarmName: 基站时钟失步告警| alarmLocation: eNodeB名称=株洲县白关金钩湾拉远HL-D3900254850PT, 小区双工模式=TDD, 具体问题=时钟失步嫌疑| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, eNodeBId=254850",已清除,2091300738,eNodeB,华为,1568421716,37422,10
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9272E23BA775B2B0E05351801DAC7A5D,2019-09-14 00:42:23,2019-09-14 02:21:53,湖南省,2008,新邵县,新邵县大树无线机房,,新邵县大树无线机房,,,已清除,2091303739,监控设备,鑫天兴,1568421743,5970,81
标准,6,5,1403,32004,MUT_LOS,1,,1,U2000V2R16,设备原始告警,速率无关,OA盘,1,0403-007-033-10-000058,传输告警,通信,端口,无影响,可能业务受影响,MUT_LOS,,,是,否,JIS-U2000-21-P_89499709,2019-09-14 00:43:28,2019-09-14 01:53:23,湖南省,2009,泸溪县,HW-泸溪县达岚镇达岚汇聚下沉(浦市方向)-OTN,,HW-泸溪县达岚镇达岚汇聚下沉(浦市方向)-OTN-1-0-5-TNF2OBU (TNF2OBU01)-1,,JIS-U2000-21-P:917820:/rack=1/shelf=917820/slot=5/domain=wdm/port=1,已清除,2091307049,OTN,华为,1568421808,4195,22
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9272E61B64DE86C1E05353801DAC5A68,2019-09-14 00:43:33,2019-09-14 03:34:29,湖南省,2012,道县,道县红星路(移动重保站）,,道县红星路无线机房,,,已清除,2091307024,监控设备,鑫天兴,1568421813,10256,81
标准,1,5,929,929,BBU IR接口异常告警,26324,,MAJOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,2,0103-007-006-10-000160,当BBU与下级射频单元间的链路（链路层）数据收发异常时，产生此告警。当该链路数据收发正常后，且该状态持续1.5分钟（默认）时，则上报告警恢复。告警产生和恢复的时长可以通过SET ALMFILTER命令进行设置。,信令与IP,链路故障,设备局部故障,业务受影响,BBU IR接口异常告警,,,否,否,37508894_10.154.18.9,2019-09-14 00:44:34,2019-09-14 01:06:53,湖南省,2000,雨花区,长沙民政学院北院女生宿舍1F(民政学院拉远)HL-D3900458996TF,,长沙民政学院北院女生宿舍1F(民政学院拉远)HL-D3900458996TF,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: 华为| neName: 长沙民政学院北院女生宿舍1F(民政学院拉远)HL-D3900458996TF| alarmName: BBU IR接口异常告警| alarmLocation: 柜号=0, 框号=0, 槽号=5, 端口号=0, 单板类型=UBBP, 具体问题=IR接口接收异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=6, eNodeBId=458996",已清除,2091318494,eNodeB,华为,1568421874,1339,55
标准,1,5,929,929,BBU IR接口异常告警,26324,,MAJOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,2,0103-007-006-10-000160,当BBU与下级射频单元间的链路（链路层）数据收发异常时，产生此告警。当该链路数据收发正常后，且该状态持续1.5分钟（默认）时，则上报告警恢复。告警产生和恢复的时长可以通过SET ALMFILTER命令进行设置。,信令与IP,链路故障,设备局部故障,业务受影响,BBU IR接口异常告警,,,否,否,36458800_10.154.17.199,2019-09-14 00:46:14,2019-09-14 01:13:32,湖南省,2002,炎陵县,株洲炎陵一中HL-D39001038315PT,,株洲炎陵一中HL-D39001038315PT,,"NeType: BTS3900 LTE| NeLocation: 株洲| vendor: | neName: 株洲炎陵一中HL-D39001038315PT| alarmName: BBU IR接口异常告警| alarmLocation: 柜号=0, 框号=0, 槽号=2, 端口号=2, 单板类型=UBBP, 具体问题=IR接口接收异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=1038315",已清除,2091357980,eNodeB,华为,1568421974,1638,55
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9272EDDA4D7852DBE05352801DACC955,2019-09-14 00:46:48,2019-09-14 05:46:45,湖南省,2008,新邵县,新邵县淘金无线机房,,新邵县淘金无线机房,,,已清除,2091317066,监控设备,鑫天兴,1568422008,17997,81
标准,1,5,929,929,基站时钟失步告警,29251,,MAJOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000268,当时钟失步检测特性检测本站发生时钟失步故障或疑似发生时钟失步故障时，产生此告警。当人工恢复时钟失步基站后，手动清除网管失步或失步嫌疑列表中的基站，告警自动清除。,中继与传输,同步时钟故障,可能设备局部故障,可能业务受影响,基站时钟失步告警,,,否,是,109255462_10.154.17.139,2019-09-14 00:47:47,2019-09-14 01:37:17,湖南省,2012,江华县,永州江华五小HL-D390060777PT,,永州江华五小HL-D390060777PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州江华五小HL-D390060777PT| alarmName: 基站时钟失步告警| alarmLocation: eNodeB名称=永州江华五小HL-D390060777PT, 小区双工模式=TDD, 具体问题=时钟失步嫌疑| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, eNodeBId=60777",已清除,2091320223,eNodeB,华为,1568422067,2970,10
标准,1,15,929,929,BASE STATION CONNECTIVITY LOST,76566202,,1,TL15A/TL16A,设备原始告警,,,2,0103-002-006-10-001381,到MME的SCTP连接中断。原因可能是到MME的线缆被拔出。,中继与传输,光纤故障,设备全阻,业务全阻,7656基站连接丢失:S1接口传输层连接故障,,,否,否,3425019_10.154.20.68,2019-09-14 00:52:12,2019-09-14 04:13:02,湖南省,2001,湘潭县,xtaxiangtanxiangtanxianheyuanxiaoquweizhanNL-FW2FA390968PT,,xtaxiangtanxiangtanxianheyuanxiaoquweizhanNL-FW2FA390968PT,,PLMN-PLMN/MRBTS-390968/LNBTS-390968/LNMME-0,已清除,2092034410,eNodeB,诺基亚,1568422332,12050,61
标准,8,713,32411,32411,LSC接收告警超时故障,76607,传输节点,紧急,,设备原始告警,,,2,0500_001_076_10_076607,,系统告警,,,,LSC接收告警超时故障,,,否,否,26916,2019-09-14 00:54:57,2019-09-14 01:24:57,湖南省,2006,,益阳,,益阳,,监控设备,已清除,2091363184,,中兴,1568422497,1800,4
标准,2,10,112,112,内部子系统告警,1007,,CRITICAL,CMIN02-SCPV4.04/CMIN02-SCPV4.20,设备原始告警,,,2,0802-009-210-10-000182,数据库内部子系统一场告警,数据库系统,数据库操作,可能设备局部故障,可能业务受影响,内部子系统告警,,,否,否,1597829_10.154.184.47,2019-09-14 00:57:26,2019-09-14 01:24:26,湖南省,2014,,CSSCP30,,CSSCP30,,gealarm@CSSCP30:CSSCP30_DB5 /home/informix/online.log:failed,已清除,2091365691,SCP,东信北邮,1568422646,1620,1
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927325E3A16FC6EFE05351801DAC7DB8,2019-09-14 00:57:33,2019-09-14 01:16:53,湖南省,2008,新邵县,新邵县团界无线机房*,,新邵县团界无线机房,,,已清除,2091355579,监控设备,鑫天兴,1568422653,1160,81
标准,1,1,200,200,RADIO TRANSMISSION IP GB INTERFACE FAULT,,,2,,设备原始告警,,,1,0101-001-002-20-000001,,,,,未取到,,,,否,否,15963828_10.154.27.70,2019-09-14 00:59:00,2019-09-14 01:39:00,湖南省,2013,岳阳楼区,YUY-EBSC-14,,YUY-EBSC-14,,"SubNetwork=ONRM_ROOT_MO,SubNetwork=HuNAXE,ManagedElement=EBSC14",已清除,2091359062,BSC,中兴,1568422740,2400,11
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927325E3A28FC6EFE05351801DAC7DB8,2019-09-14 00:59:13,2019-09-14 01:29:28,湖南省,2008,新邵县,新邵县烟冲,,新邵县烟冲无线机房,,,已清除,2091360410,监控设备,鑫天兴,1568422753,1815,81
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927325E3A2A5C6EFE05351801DAC7DB8,2019-09-14 01:01:08,2019-09-14 02:13:33,湖南省,2012,冷水滩区,冷水滩长丰家属区,,永州冷水滩区长丰苑无线机房,,,已清除,2091367581,监控设备,鑫天兴,1568422868,4345,81
标准,6,5,1403,32004,R_LOS,2019-01-01 00:00:00,,1,U2000V2R16,设备原始告警,速率无关,支线路合一,1,0403-007-033-10-000004,传输告警,通信,端口,无影响,可能业务受影响,R_LOS,,,是,否,ZJJ-U2000-21-P_76073121,2019-09-14 01:10:21,2019-09-14 01:35:19,湖南省,2010,武陵源区,张家界武陵源区泗南峪-电子架-武陵源环-OTN-HW-OADM-1,,张家界武陵源区泗南峪-电子架-武陵源环-OTN-HW-OADM-1-1-0-4-TNF2ELOM(STND) (TNF2ELOM01-0EX)-1,,ZJJ-U2000-21-P:262201:/rack=1/shelf=262201/slot=4/domain=wdm/port=1,已清除,2091397175,OTN,华为,1568423421,1498,49
标准,1,5,929,929,BBU IR接口异常告警,26324,,MINOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,2,0103-007-006-10-000160,当BBU与下级射频单元间的链路（链路层）数据收发异常时，产生此告警。当该链路数据收发正常后，且该状态持续1.5分钟（默认）时，则上报告警恢复。告警产生和恢复的时长可以通过SET ALMFILTER命令进行设置。,信令与IP,链路故障,设备局部故障,业务受影响,BBU IR接口异常告警,,,否,否,37509520_10.154.18.9,2019-09-14 01:12:52,2019-09-14 05:14:22,湖南省,2000,芙蓉区,长沙农大东湖学生公寓(农大东湖公寓拉远)HL-D3900458820TF,,长沙农大东湖学生公寓(农大东湖公寓拉远)HL-D3900458820TF,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: 华为| neName: 长沙农大东湖学生公寓(农大东湖公寓拉远)HL-D3900458820TF| alarmName: BBU IR接口异常告警| alarmLocation: 柜号=0, 框号=0, 槽号=5, 端口号=1, 子端口号=0, 单板类型=LBBP, 具体问题=IR接口接收异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=6, eNodeBId=458820",已清除,2091405903,eNodeB,华为,1568423572,14490,55
标准,1,5,32537,32537,gNodeB退服告警,29840,,2,BTS3900_5900 V100R015C115G RAN V100R002C11,设备原始告警,,,2,0108-007-012-10-000003,基站退服,话务处理,设备退服,可能设备全阻,业务受影响,gNodeB退服,,,否,是,17317631_10.154.180.149,2019-09-14 01:15:40,2019-09-14 08:39:35,湖南省,2000,,长沙工大华升公寓5栋HNR-D5900383056PT,,长沙工大华升公寓5栋HNR-D5900383056PT,,"gNodeB名称=长沙工大华升公寓5栋HNR-D5900383056PT, 双工模式=TDD, 频段=FR1, 具体问题=所有NR小区绑定的NR DU小区不可用",已清除,2091419027,,华为,1568423740,26635,1
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,92736ABC79CFDC56E05351801DAC5325,2019-09-14 01:21:08,2019-09-16 00:00:48,湖南省,2012,,江华县勾挂岭(移动重保站）（梯级）,,江华县勾挂岭(移动重保站）（梯级）,,,已清除,2091432149,监控设备,鑫天兴,1568424068,167980,81
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213152,2019-09-14 01:22:44,2019-09-14 01:33:54,湖南省,2000,天心区,长沙天心区世纪情珠宝大厦HL-D3900472850TF,,长沙天心区世纪情珠宝大厦HL-D3900472850TF,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: 华为| neName: 长沙天心区世纪情珠宝大厦HL-D3900472850TF| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=长沙天心区世纪情珠宝大厦HL-D3900472850TF, 本地小区标识=21, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=长沙天心区世纪情珠宝大厦HL-D3900472850TF-21, eNodeB标识=472850, 小区标识=21, 具体问题=射频单元异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=472850",已清除,2091451230,eNodeB,华为,1568424164,670,249
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213153,2019-09-14 01:29:06,2019-09-14 05:18:25,湖南省,2012,冷水滩区,永州冷水滩八一小区微站HL-D390060923PT,,永州冷水滩八一小区微站HL-D390060923PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州冷水滩八一小区微站HL-D390060923PT| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=永州冷水滩八一小区微站HL-D390060923PT, 本地小区标识=131, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=永州冷水滩八一小区微站HLD390060923PT-131, eNodeB标识=60923, 小区标识=131, 具体问题=射频单元异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=60923",已清除,2091473197,eNodeB,华为,1568424546,13759,249
