映射方式,专业ID,厂家ID,设备类型ID,告警对象类型ID,告警标题,厂家告警ID,告警解析辅助字段,厂家告警级别,适用的厂家版本号,告警类型,层速率,设备单板,网管告警级别,网管告警ID,告警解释,告警逻辑分类,告警逻辑子类,该事件对设备的影响,该事件对业务的影响,告警标准名,业务类型,业务信息,是否与对端网元相关,是否上报集团,告警唯一标识,发生时间,清除时间,省,地市ID,区县,网元名称,网元ID,告警定位对象名称,告警定位对象ID,定位信息,告警清除状态,网管告警流水号,设备类型名称,厂家,timestamp,告警发生与清除的时间差,告警标题出现次数
标准,1,5,929,929,基站时钟失步告警,29251,,MAJOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000268,当时钟失步检测特性检测本站发生时钟失步故障或疑似发生时钟失步故障时，产生此告警。当人工恢复时钟失步基站后，手动清除网管失步或失步嫌疑列表中的基站，告警自动清除。,中继与传输,同步时钟故障,可能设备局部故障,可能业务受影响,基站时钟失步告警,,,否,是,109255462_10.154.17.139,2019-09-14 00:47:47,2019-09-14 01:37:17,湖南省,2012,江华县,永州江华五小HL-D390060777PT,,永州江华五小HL-D390060777PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州江华五小HL-D390060777PT| alarmName: 基站时钟失步告警| alarmLocation: eNodeB名称=永州江华五小HL-D390060777PT, 小区双工模式=TDD, 具体问题=时钟失步嫌疑| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, eNodeBId=60777",已清除,2091320223,eNodeB,华为,1568422067,2970,10
标准,8,713,32411,32411,LSC接收告警超时故障,76607,传输节点,紧急,,设备原始告警,,,2,0500_001_076_10_076607,,系统告警,,,,LSC接收告警超时故障,,,否,否,26916,2019-09-14 00:54:57,2019-09-14 01:24:57,湖南省,2006,,益阳,,益阳,,监控设备,已清除,2091363184,,中兴,1568422497,1800,4
标准,2,10,112,112,内部子系统告警,1007,,CRITICAL,CMIN02-SCPV4.04/CMIN02-SCPV4.20,设备原始告警,,,2,0802-009-210-10-000182,数据库内部子系统一场告警,数据库系统,数据库操作,可能设备局部故障,可能业务受影响,内部子系统告警,,,否,否,1597829_10.154.184.47,2019-09-14 00:57:26,2019-09-14 01:24:26,湖南省,2014,,CSSCP30,,CSSCP30,,gealarm@CSSCP30:CSSCP30_DB5 /home/informix/online.log:failed,已清除,2091365691,SCP,东信北邮,1568422646,1620,1
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927325E3A16FC6EFE05351801DAC7DB8,2019-09-14 00:57:33,2019-09-14 01:16:53,湖南省,2008,新邵县,新邵县团界无线机房*,,新邵县团界无线机房,,,已清除,2091355579,监控设备,鑫天兴,1568422653,1160,81
标准,1,1,200,200,RADIO TRANSMISSION IP GB INTERFACE FAULT,,,2,,设备原始告警,,,1,0101-001-002-20-000001,,,,,未取到,,,,否,否,15963828_10.154.27.70,2019-09-14 00:59:00,2019-09-14 01:39:00,湖南省,2013,岳阳楼区,YUY-EBSC-14,,YUY-EBSC-14,,"SubNetwork=ONRM_ROOT_MO,SubNetwork=HuNAXE,ManagedElement=EBSC14",已清除,2091359062,BSC,中兴,1568422740,2400,11
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927325E3A28FC6EFE05351801DAC7DB8,2019-09-14 00:59:13,2019-09-14 01:29:28,湖南省,2008,新邵县,新邵县烟冲,,新邵县烟冲无线机房,,,已清除,2091360410,监控设备,鑫天兴,1568422753,1815,81
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927325E3A2A5C6EFE05351801DAC7DB8,2019-09-14 01:01:08,2019-09-14 02:13:33,湖南省,2012,冷水滩区,冷水滩长丰家属区,,永州冷水滩区长丰苑无线机房,,,已清除,2091367581,监控设备,鑫天兴,1568422868,4345,81
标准,6,5,1403,32004,R_LOS,2019-01-01 00:00:00,,1,U2000V2R16,设备原始告警,速率无关,支线路合一,1,0403-007-033-10-000004,传输告警,通信,端口,无影响,可能业务受影响,R_LOS,,,是,否,ZJJ-U2000-21-P_76073121,2019-09-14 01:10:21,2019-09-14 01:35:19,湖南省,2010,武陵源区,张家界武陵源区泗南峪-电子架-武陵源环-OTN-HW-OADM-1,,张家界武陵源区泗南峪-电子架-武陵源环-OTN-HW-OADM-1-1-0-4-TNF2ELOM(STND) (TNF2ELOM01-0EX)-1,,ZJJ-U2000-21-P:262201:/rack=1/shelf=262201/slot=4/domain=wdm/port=1,已清除,2091397175,OTN,华为,1568423421,1498,49
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,92736ABC79CFDC56E05351801DAC5325,2019-09-14 01:21:08,2019-09-16 00:00:48,湖南省,2012,,江华县勾挂岭(移动重保站）（梯级）,,江华县勾挂岭(移动重保站）（梯级）,,,已清除,2091432149,监控设备,鑫天兴,1568424068,167980,81
标准,1,1,200,200,RADIO TRANSMISSION IP GB INTERFACE FAULT,,,2,,设备原始告警,,,1,0101-001-002-20-000001,,,,,未取到,,,,否,否,15964451_10.154.27.70,2019-09-14 01:31:00,2019-09-14 06:41:00,湖南省,2013,岳阳楼区,YUY-EBSC-10,,YUY-EBSC-10,,"SubNetwork=ONRM_ROOT_MO,SubNetwork=HuNAXE,ManagedElement=EBSC10",已清除,2091467868,BSC,中兴,1568424660,18600,11
标准,1,6,929,929,TX通道基带输入信号异常,198098473,,2,V3.30.600,设备原始告警,,"R8978 M1920A;Remark:TD-LTE, 载波号= 25, 功率= -137.00dbfs, 功率门限= -60.00~-13.50dbfs, 单板序列号= 219991108996, TDL eNBId=286836, 拓扑= 光接口板=(1,1,10), 光接口板光口号=0, 光口类型是SFP, 故障单板架号=54, 故障单板主级联号=1, TDL= 小区ID=71;"",""rNeUID"":""",2,0103-008-006-10-000289,基带单元发给射频单元的基带IQ数据功率超过了额定功率，或者低于最低功率。,话务处理,射频天线故障,无影响,业务受影响,TX通道基带输入信号异常,,,否,否,1566208234447_10.154.19.92,2019-09-14 01:32:10,2019-09-14 02:09:24,湖南省,2004,汝城县,郴州汝城城南小学ZL-B8300286836PT,,郴州汝城城南小学ZL-B8300286836PT,,"sbn=7354,NodeMe=286836,Equipment=1,rack=54,shelf=1,board=1",已清除,2091469465,eNodeB,中兴,1568424730,2234,8
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,92738D3F1D518320E05352801DAC5EEE,2019-09-14 01:32:53,2019-09-14 02:14:53,湖南省,2008,绥宁县,绥宁县关峡无线机房(olt),,绥宁县关峡无线机房,,,已清除,2091472424,监控设备,鑫天兴,1568424773,2520,81
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9273AB1E39ABF09DE05351801DACA16F,2019-09-14 01:37:08,2019-09-14 11:51:19,湖南省,2011,辰溪县,辰溪雪峰机械厂L-ZB,,辰溪县雪峰机械厂无线资源点,,,已清除,2091488210,监控设备,鑫天兴,1568425028,36851,81
标准,8,713,32404,32404,电池组总电压过低告警,7002,通信基站,紧急,,设备原始告警,,,2,0500-000-007-10-000029,蓄电池组总电压低于设定告警阈值,电池告警,,无影响,无影响,电池组总电压过低告警,,,否,否,131470904,2019-09-14 01:44:52,2019-09-14 02:06:13,湖南省,2007,冷水江市,冷水江市北矿综合机房,,冷水江市北矿综合机房,,圣阳电池组,已清除,2091525682,,,1568425492,1281,8
标准,1,15,929,929,BASE STATION HARDWARE PROBLEM,71004310,,1,TL18,设备原始告警,,,2,0103-002-006-10-001708,无线侧设备,操作维护,操作异常,设备全阻,业务全阻,系统模块与射频模块之间的RP3连接或者扩展的基带模块和射频模块之间3Gbps不稳定。,,,否,否,1006987_10.154.26.177,2019-09-14 01:48:10,2019-09-14 15:13:43,湖南省,2011,通道县,huhtdmalongNBNF-AirScale408725PT,,huhtdmalongNBNF-AirScale408725PT,,PLMN-PLMN/MRBTS-408725/EQM_R-1/HWTOP_R-1/CABLINK_R-1003,已清除,2091525132,eNodeB,诺基亚,1568425690,48333,5
标准,6,6,1400,32004,远端缺陷指示(MS-RDI),0x2B,RDI（Remote Defect Indication）远端缺陷指示,3,E300,设备原始告警,STM16复用段,线路盘,2,0401-008-031-10-003585,STM-16复用段远端缺陷指示,通信,通道,设备局部故障,可能业务受影响,远端缺陷指示(MS-RDI),,,是,否,HUH-E300-1-P_d473f9c6d0601c7af8aab829f65d378f,2019-09-14 01:56:26,2019-09-14 02:49:03,湖南省,2011,沅陵县,沅陵县官庄二,,沅陵县官庄二-3-OL16-1,,HUH-E300-1-P:269(P):/rack=1/shelf=1/slot=3/port=1,已清除,2091555280,SDH,中兴,1568426186,3157,4
标准,1,1,200,200,RADIO TRANSMISSION IP GB INTERFACE FAULT,,,2,,设备原始告警,,,1,0101-001-002-20-000001,,,,,未取到,,,,否,否,15964531_10.154.27.70,2019-09-14 01:58:00,2019-09-14 02:28:00,湖南省,2013,岳阳楼区,YUY-EBSC-1,,YUY-EBSC-1,,"SubNetwork=ONRM_ROOT_MO,SubNetwork=HuNAXE,ManagedElement=EBSC1",已清除,2091559409,BSC,中兴,1568426280,1800,11
标准,1,5,200,200,邻节点IP地址PING检测失败告警,21392,,重要,V900R014/V900R015,设备原始告警,,,2,0101-007-002-10-002221,"使用传输资源池的邻节点启用了PING检测功能后，系统通过PING检测的方式对传输资源池内的所有IP地址与邻节点的IP地址之间的传输连通性进行检测。当所有传输资源池内的IP地址与邻节点IP地址的PING检测均故障后,产生此告警。",信令与IP,链路故障,无影响,可能业务受影响,邻节点IP地址PING检测失败告警,,,否,否,21365517_10.154.17.39,2019-09-14 01:58:20,2019-09-14 12:20:57,湖南省,2003,蒸湘区,HYA-HBSC-6910-01,,HYA-HBSC-6910-01,,"插框号=1, 槽位号=9, 邻节点IP地址=192.17.62.85, 邻节点号1=362, 邻节点号2=<NULL>, 邻节点号3=<NULL>, 邻节点号4=<NULL>, 邻节点号5=<NULL>, 邻节点号6=<NULL>, 邻节点号7=<NULL>, 邻节点号8=<NULL>, 邻节点1接口类型=Abis接口, 邻节点2接口类型=<NULL>, 邻节点3接口类型=<NULL>, 邻节点4接口类型=<NULL>, 邻节点5接口类型=<NULL>, 邻节点6接口类型=<NULL>, 邻节点7接口类型=<NULL>, 邻节点8接口类型=<NULL>",已清除,2091558551,BSC,华为,1568426300,37357,24
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21365526_10.154.17.39,2019-09-14 01:59:33,2019-09-14 12:20:33,湖南省,2003,石鼓区,HYA-HBSC-6910-01,,衡阳市区雅仕林欣城微HG-D3900362TF,,"站点号=362, 产生此告警的插框号=0, 产生此告警的槽位号=22, E1号=NULL, 站点名称=衡阳市区雅仕林欣城微HG-D3900362TF, 告警原因=其他原因",已清除,2091563046,BSC,华为,1568426373,37260,47
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电输入断电告警,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,660000004707,2019-09-14 02:03:03,2019-09-14 04:50:25,湖南省,2004,,宜章县岩泉汇聚用户机房,,宜章县岩泉汇聚用户机房,,,已清除,2091573393,,,1568426583,10042,30
标准,8,713,32411,32411,LSC接收告警超时故障,76607,传输节点,紧急,,设备原始告警,,,2,0500_001_076_10_076607,,系统告警,,,,LSC接收告警超时故障,,,否,否,26917,2019-09-14 02:05:57,2019-09-14 03:59:57,湖南省,2009,,吉首,,吉首,,监控设备,已清除,2091592569,,中兴,1568426757,6840,4
标准,6,6,1400,2124,-48V电源分配箱1无输入,0x82,（Power Box 1 Port 1 has No Input）-48V电源分配箱1无输入,3,E300,设备原始告警,速率无关,主控板,2,0401-008-031-10-003756,-48V电源分配箱1无输入,设备,电源,可能设备局部故障,可能业务受影响,-48V电源分配箱1无输入,,,否,否,ZJJ-E300-1-P_698bdbd8fd30ab8c37062445fb66752c,2019-09-14 02:15:24,2019-09-14 02:36:10,湖南省,2010,桑植县,桑植县洪家关-ZX-ADM2.5G-1,,桑植县洪家关-ZX-ADM2.5G-1-9-NCP,,ZJJ-E300-1-P:587(P):/rack=1/shelf=1/slot=9,已清除,2091618035,SDH,中兴,1568427324,1246,1
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1008048_10.154.26.177,2019-09-14 02:20:39,2019-09-14 09:50:40,湖南省,2011,芷江县,huhzjnixilongNBNF-AirScale377112PT,,huhzjnixilongNBNF-AirScale377112PT,,PLMN-PLMN/MRBTS-377112,已清除,2091630253,eNodeB,诺基亚,1568427639,27001,33
标准,6,5,1402,32004,ARP_FAIL,1_13689,,2,通用,设备原始告警,速率无关,,2,0404-007-034-10-000788,ARP学习失败,通信,端口,无影响,可能业务受影响,ARP学习失败,,,否,否,CS-U2000-20-P_1513132335,2019-09-14 02:21:13,2019-09-14 02:27:56,湖南省,2000,,788252,,788252：槽位号=2：端口号=1,,CS-U2000-20-P:788252:/rack=1/shelf=1/slot=2/domain=ptn/type=physical/port=1,已清除,2091633868,PTN,华为,1568427673,403,1
标准,6,5,1403,32004,ODU_SNCP_PS,1-12541,,2,U2000V2R16,设备原始告警,速率无关,线路盘,2,0403-007-033-10-000204,ODU SNCP保护倒换,通信,倒换,可能设备局部故障,可能业务受影响,ODU_SNCP_PS,,,是,否,XTA-U2000-21-P_84878744,2019-09-14 02:24:13,2019-09-14 02:34:17,湖南省,2001,雨湖区,27-湘潭护潭节点-OTN,,27-湘潭护潭节点-OTN-1-0-18-TN53NQ2 (/)-3,,XTA-U2000-21-P:851995:/rack=1/shelf=851995/slot=18/domain=wdm/port=3,已清除,2091641382,OTN,华为,1568427853,604,28
标准,2,6,32285,32285,单板和归属模块之间的控制面通讯出现长时间/高频次中断,8394014,,2,V3.07,设备原始告警,,,2,008-210-00-800152,“单板和归属模块之间的控制面通讯异常”告警长时间没有恢复或高频次产生,输入输出外部设备,内部通信故障,设备局部故障,业务受影响,单板和归属模块之间的控制面通讯出现长时间/高频次中断,,,否,否,1568094302967_10.154.24.9,2019-09-14 02:28:07,2019-09-14 03:42:22,湖南省,2009,,JISGM1,,JISGM1,,"rack=1,shelf=2,board=9,cpu=1",已清除,2091653296,IM-MGW,,1568428087,4455,2
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927469FD16D7C5F4E05352801DACC463,2019-09-14 02:29:20,2019-09-14 12:17:28,湖南省,2011,鹤城区,怀化鹤城区湖天北路无线机房Y-ZB,,怀化鹤城区湖天北路无线机房,,,已清除,2091657843,监控设备,鑫天兴,1568428160,35288,81
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,92746058A8373288E05351801DACB5BF,2019-09-14 02:29:23,2019-09-14 03:51:49,湖南省,2000,浏阳市,浏阳市联城社区D无线机房,,浏阳市联城社区D无线机房,,,已清除,2091657526,监控设备,鑫天兴,1568428163,4946,81
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927477B317DB11EFE05354801DACA2BE,2019-09-14 02:35:15,2019-09-14 11:27:42,湖南省,2011,溆浦县,溆浦县维多利亚无线机房,,溆浦县维多利亚无线机房,,,已清除,2091677042,监控设备,鑫天兴,1568428515,31947,81
标准,6,6,1402,32004,Smartgroup接口失效告警,596-3504,"Smartgroup接口无法正常工作,比如无法接收发送报文",2,U31,设备原始告警,速率无关,未知,2,0404-008-034-10-001727,"Smartgroup接口无法正常工作,比如无法接收发送报文",通信,端口,可能设备局部故障,业务受影响,Smartgroup接口失效告警,,,否,否,CDE-U31-1-P_1566413613448,2019-09-14 02:36:01,2019-09-14 15:15:34,湖南省,2005,桃源县,桃源县三阳镇裴家垭村,,桃源县三阳镇裴家垭村：槽位号=255：端口号=1,,CDE-U31-1-P:362124(P):/rack=0/shelf=1/slot=255/port=124_1,已清除,2091679872,PTN,中兴,1568428561,45573,4
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电输入断电告警,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,122269365,2019-09-14 02:39:58,2019-09-14 06:00:27,湖南省,2011,通道县,通道县县溪2综合机房,,通道县县溪2综合机房,,交流配电屏,已清除,2091694994,,,1568428798,12029,30
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,92749F8942CF0E7FE05353801DACAF06,2019-09-14 02:47:44,2019-09-15 04:10:31,湖南省,2008,隆回县,隆回县石坳无线机房,,隆回县石坳无线机房,,,已清除,2091713974,监控设备,鑫天兴,1568429264,91367,81
